DISTRICT,MANDAL,LOCATION NAME,LATITUDE,LONGITUDE,TYPE OF CAMERA,Type Of Analytics
PRAKASAM,CHIRALA,Clock tower centre,15.82809381,80.35598215,ANPR,ANPR - RLVD supported
PRAKASAM,CHIRALA,Clock tower centre,15.82797173,80.3567337,RLVD,RLVD
PRAKASAM,CHIRALA,Clock tower centre,15.82797173,80.3567337,ANPR,ANPR - RLVD supported
PRAKASAM,CHIRALA,Clock tower centre,15.82797173,80.3567337,ANPR,ANPR - RLVD supported
PRAKASAM,CHIRALA,Clock tower centre,15.82703714,80.35562417,RLVD,RLVD
PRAKASAM,CHIRALA,Clock tower centre,15.82703714,80.35562417,ANPR,ANPR - RLVD supported
PRAKASAM,CHIRALA,Clock tower centre,15.82703714,80.35562417,ANPR,ANPR - RLVD supported
PRAKASAM,CHIRALA,Clock tower centre,15.82809381,80.35598215,RLVD,RLVD
PRAKASAM,CHIRALA,Clock tower centre,15.82809381,80.35598215,ANPR,ANPR - RLVD supported
PRAKASAM,CHIRALA,Clock tower centre,15.82809381,80.35598215,ANPR,ANPR - RLVD supported
PRAKASAM,CHIRALA,Gandhi black statue centre,15.82176378,80.35208817,ANPR,ANPR - Free Flow
PRAKASAM,CHIRALA,Gandhi black statue centre,15.82176378,80.35208817,PTZ,PTZ - General Surveillance
PRAKASAM,Ongole,Msr statue near Sbi main branc,15.49710992,80.05278637,ANALYTICS,Analytics - Crowd Gathering
PRAKASAM,Ongole,Msr statue near Sbi main branc,15.49710992,80.05278637,FIXED,Fixed - General Surveillance
PRAKASAM,Ongole,Msr statue near Sbi main branc,15.49710992,80.05278637,PTZ,PTZ - General Surveillance
PRAKASAM,CHIRALA,Gandhi black statue centre,15.82111548,80.35284003,FIXED,Fixed - General Surveillance
PRAKASAM,CHIRALA,Gandhi black statue centre,15.82111548,80.35284003,PTZ,PTZ - General Surveillance
PRAKASAM,CHIRALA,Govt. Hospital centre,15.82535461,80.3599013,ANALYTICS,Analytics - Crowd Gathering
PRAKASAM,CHIRALA,Govt. Hospital centre,15.82535461,80.3599013,PTZ,PTZ - General Surveillance
PRAKASAM,CHIRALA,Govt. Hospital centre,15.82535461,80.3599013,FIXED,Fixed - General Surveillance
PRAKASAM,CHIRALA,Govt. Hospital centre,15.82535461,80.3599013,PTZ,PTZ - General Surveillance
PRAKASAM,CHIRALA,Kothapeta Center,15.82150481,80.36419754,FIXED,Fixed - General Surveillance
PRAKASAM,CHIRALA,Kothapeta Center,15.82150481,80.36419754,FIXED,Fixed - General Surveillance
PRAKASAM,CHIRALA,Kothapeta Center,15.82159968,80.3640093,PTZ,PTZ - General Surveillance
PRAKASAM,CHIRALA,Mosque centre,15.82709636,80.35718374,ANALYTICS,Analytics - Crowd Gathering
PRAKASAM,CHIRALA,Mosque centre,15.8273382,80.35748587,FIXED,Fixed - General Surveillance
PRAKASAM,CHIRALA,Mosque centre,15.8273382,80.35748587,PTZ,PTZ - General Surveillance
PRAKASAM,CHIRALA,Mosque centre,15.82710903,80.35760265,FIXED,Fixed - General Surveillance
PRAKASAM,CHIRALA,Mosque centre,15.82710903,80.35760265,PTZ,PTZ - General Surveillance
PRAKASAM,CHIRALA,Mosque centre,15.82748205,80.35766509,RLVD,RLVD
PRAKASAM,CHIRALA,Mosque centre,15.82748205,80.35766509,ANPR,ANPR - RLVD supported
PRAKASAM,CHIRALA,Mosque centre,15.82748205,80.35766509,ANPR,ANPR - RLVD supported
PRAKASAM,CHIRALA,Mosque centre,15.82712978,80.35756241,RLVD,RLVD
PRAKASAM,CHIRALA,Mosque centre,15.82712978,80.35756241,ANPR,ANPR - RLVD supported
PRAKASAM,CHIRALA,Mosque centre,15.82712978,80.35756241,ANPR,ANPR - RLVD supported
PRAKASAM,CHIRALA,Mosque centre,15.82741892,80.35756933,RLVD,RLVD
PRAKASAM,CHIRALA,Mosque centre,15.82741892,80.35756933,ANPR,ANPR - RLVD supported
PRAKASAM,CHIRALA,Mosque centre,15.82741892,80.35756933,ANPR,ANPR - RLVD supported
PRAKASAM,CHIRALA,Mosque centre,15.82748205,80.35766509,RLVD,RLVD
PRAKASAM,CHIRALA,Mosque centre,15.82748205,80.35766509,ANPR,ANPR - RLVD supported
PRAKASAM,CHIRALA,Mosque centre,15.82748205,80.35766509,ANPR,ANPR - RLVD supported
PRAKASAM,CHIRALA,Perala Center,15.80957179,80.36135951,RLVD,RLVD
PRAKASAM,CHIRALA,Perala Center,15.80957179,80.36135951,ANPR,ANPR - RLVD supported
PRAKASAM,CHIRALA,Perala Center,15.80957179,80.36135951,ANPR,ANPR - RLVD supported
PRAKASAM,CHIRALA,Perala Center,15.814228,80.36712602,RLVD,RLVD
PRAKASAM,CHIRALA,Perala Center,15.814228,80.36712602,ANPR,ANPR - RLVD supported
PRAKASAM,CHIRALA,Perala Center,15.814228,80.36712602,ANPR,ANPR - RLVD supported
PRAKASAM,CHIRALA,Ramapuram Junction Bi-Pass Road,15.81027207,80.36162273,ANPR,ANPR - Free Flow
PRAKASAM,CHIRALA,Ramapuram Junction Bi-Pass Road,15.81027207,80.36162273,FIXED,Fixed - General Surveillance
PRAKASAM,CHIRALA,Ramapuram Junction Bi-Pass Road,15.81027207,80.36162273,PTZ,PTZ - General Surveillance
PRAKASAM,CHIRALA,Ramapuram Junction Bi-Pass Road,15.81213976,80.36054241,ANPR,ANPR - Free Flow
PRAKASAM,CHIRALA,Ramapuram Junction Bi-Pass Road,15.81213976,80.36054241,PTZ,PTZ - General Surveillance
PRAKASAM,CHIRALA,Vasudeva vilas Centre,15.82621614,80.35429744,FIXED,Fixed - General Surveillance
PRAKASAM,CHIRALA,Vasudeva vilas Centre,15.82621614,80.35429744,PTZ,PTZ - General Surveillance
PRAKASAM,CHIRALA,Vasudeva vilas Centre,15.82573846,80.35446839,PTZ,PTZ - General Surveillance
PRAKASAM,CHIRALA,Vegetable Market Centre,15.82525692,80.35403483,ANALYTICS,Analytics - Crowd Gathering
PRAKASAM,CHIRALA,Vegetable Market Centre,15.82525692,80.35403483,PTZ,PTZ - General Surveillance
PRAKASAM,CHIRALA,Vegetable Market Centre,15.82621614,80.35429744,FIXED,Fixed - General Surveillance
PRAKASAM,CHIRALA,Vegetable Market Centre,15.82621614,80.35429744,PTZ,PTZ - General Surveillance
PRAKASAM,CHIRALA,Vilekar colony,15.81844222,80.36438698,FIXED,Fixed - General Surveillance
PRAKASAM,CHIRALA,Vilekar colony,15.81844222,80.36438698,PTZ,PTZ - General Surveillance
PRAKASAM,GIDDALUR,Andhra Bank,15.37772,78.927304,FIXED,Fixed - General Surveillance
PRAKASAM,GIDDALUR,Boys High School (Opp. Ambavaram road),15.37846728,78.91300787,PTZ,PTZ - General Surveillance
PRAKASAM,GIDDALUR,Club Road Junction,15.37904106,78.92734141,PTZ,PTZ - General Surveillance
PRAKASAM,GIDDALUR,Ganesh Circle Ganesh Nagar,15.37904106,78.92734141,PTZ,PTZ - General Surveillance
PRAKASAM,GIDDALUR,Head Post office Centre,15.37904106,78.92734141,FIXED,Fixed - General Surveillance
PRAKASAM,GIDDALUR,Kasinayanakunta,15.37904106,78.92734141,ANPR,ANPR - Free Flow
PRAKASAM,GIDDALUR,Kishore Hospital Centre,15.37904106,78.92734141,FIXED,Fixed - General Surveillance
PRAKASAM,GIDDALUR,Kummaramkatta centre,15.37904106,78.92734141,ANALYTICS,Analytics - Crowd Gathering
PRAKASAM,GIDDALUR,Kummaramkatta centre,15.37904106,78.92734141,PTZ,PTZ - General Surveillance
PRAKASAM,GIDDALUR,Library Centre,15.37904106,78.92734141,ANALYTICS,Analytics - Crowd Gathering
PRAKASAM,GIDDALUR,Market Yard Centre,15.37904106,78.92734141,ANPR,ANPR - Free Flow
PRAKASAM,GIDDALUR,MDO Office,15.37904106,78.92734141,FIXED,Fixed - General Surveillance
PRAKASAM,GIDDALUR,Near CSI Church,15.37904106,78.92734141,ANPR,ANPR - Free Flow
PRAKASAM,GIDDALUR,Near CSI Church,15.37904106,78.92734141,ANPR,ANPR - Free Flow
PRAKASAM,GIDDALUR,Near CSI Church,15.37904106,78.92734141,PTZ,PTZ - General Surveillance
PRAKASAM,GIDDALUR,Near Gold Shops Centre,15.37904106,78.92734141,PTZ,PTZ - General Surveillance
PRAKASAM,GIDDALUR,Near Rail way station,15.37904106,78.92734141,ANALYTICS,Analytics - Crowd Gathering
PRAKASAM,GIDDALUR,Pamulapalli Railway gate,15.37939999,78.92900505,FIXED,Fixed - General Surveillance
PRAKASAM,GIDDALUR,RTC bus stand centre Giddalur,15.37904106,78.92734141,ANPR,ANPR - Free Flow
PRAKASAM,GIDDALUR,RTC bus stand centre Giddalur,15.379383,78.933356,ANPR,ANPR - Free Flow
PRAKASAM,GIDDALUR,SBI Centre,15.37939999,78.92900505,PTZ,PTZ - General Surveillance
PRAKASAM,GIDDALUR,YSR Circle centre Towards Nandyal Side,15.37939999,78.92900505,ANALYTICS,Analytics - Crowd Gathering
PRAKASAM,GIDDALUR,YSR Circle centre Towards Nandyal Side,15.37939999,78.92900505,PTZ,PTZ - General Surveillance
PRAKASAM,CHIRALA,Jandrapeta Centre East,15.80638281,80.33379587,FIXED,Fixed - General Surveillance
PRAKASAM,CHIRALA,Jandrapeta Centre East,15.80638281,80.33379587,PTZ,PTZ - General Surveillance
PRAKASAM,CHIRALA,Kothapeta panchayati office,15.80639903,80.33381017,FIXED,Fixed - General Surveillance
PRAKASAM,CHIRALA,Kothapeta panchayati office,15.80639903,80.33381017,PTZ,PTZ - General Surveillance
PRAKASAM,CHIRALA,Jandrapeta Centre East,15.80862683,80.33473692,PTZ,PTZ - General Surveillance
PRAKASAM,CHIRALA,Jandrapeta Centre East,15.80628691,80.33331502,ANALYTICS,Analytics - Crowd Gathering
PRAKASAM,CHIRALA,Jandrapeta Centre East,15.80628691,80.33331502,PTZ,PTZ - General Surveillance
PRAKASAM,CHIRALA,Jandrapeta Centre West,15.80232863,80.33071769,FIXED,Fixed - General Surveillance
PRAKASAM,CHIRALA,Jandrapeta Centre West,15.80232863,80.33071769,PTZ,PTZ - General Surveillance
PRAKASAM,KANIGIRI,Boddu Chavidi,15.40587339,79.50359129,ANALYTICS,Analytics - Crowd Gathering
PRAKASAM,KANIGIRI,Boddu Chavidi,15.40587339,79.50359129,FIXED,Fixed - General Surveillance
PRAKASAM,KANIGIRI,Boddu Chavidi,15.40585241,79.5036202,PTZ,PTZ - General Surveillance
PRAKASAM,KANIGIRI,Boddu Chavidi,15.40585241,79.5036202,PTZ,PTZ - General Surveillance
PRAKASAM,KANIGIRI,BSNL office,15.40019968,79.50332101,ANALYTICS,Analytics - Crowd Gathering
PRAKASAM,KANIGIRI,Forest Office,15.40108318,79.50752029,FIXED,Fixed - General Surveillance
PRAKASAM,KANIGIRI,Garlapeta Bustand Center,15.40707224,79.50524292,ANALYTICS,Analytics - Crowd Gathering
PRAKASAM,KANIGIRI,Ice Parlor Centre,15.405536,79.50482114,PTZ,PTZ - General Surveillance
PRAKASAM,KANIGIRI,Ice Parlor Centre,15.40549552,79.50490301,FIXED,Fixed - General Surveillance
PRAKASAM,KANIGIRI,Ice Parlor Centre,15.40549552,79.50490301,FIXED,Fixed - General Surveillance
PRAKASAM,KANIGIRI,Milk dairy,15.39490034,79.51730105,ANPR,ANPR - Free Flow
PRAKASAM,KANIGIRI,Milk dairy,15.39467278,79.51744052,ANPR,ANPR - Free Flow
PRAKASAM,KANIGIRI,Milk dairy,15.39467278,79.51744052,PTZ,PTZ - General Surveillance
PRAKASAM,KANIGIRI,MSR Statue on Kanigiri Pamur road,15.39117133,79.49761291,PTZ,PTZ - General Surveillance
PRAKASAM,KANIGIRI,MSR Statue on Kanigiri Pamur road,15.391509,79.497822,ANPR,ANPR - Free Flow
PRAKASAM,KANIGIRI,MSR Statue on Kanigiri Pamur road,15.391509,79.497822,ANPR,ANPR - Free Flow
PRAKASAM,KANIGIRI,MSR Statue on Kanigiri Pamur road,15.39146641,79.49778236,ANPR,ANPR - Free Flow
PRAKASAM,KANIGIRI,MSR Statue on Kanigiri Pamur road,15.39146641,79.49778236,ANPR,ANPR - Free Flow
PRAKASAM,KANIGIRI,Near Sanjeevani hospital,15.40781673,79.50526989,PTZ,PTZ - General Surveillance
PRAKASAM,KANIGIRI,Near Sanjeevani hospital,15.40781673,79.50526989,ANALYTICS,Analytics - Crowd Gathering
PRAKASAM,KANIGIRI,Near SBI MSR road,15.40490279,79.50689705,ANALYTICS,Analytics - Crowd Gathering
PRAKASAM,KANIGIRI,Near SBI MSR road,15.40490279,79.50689705,FIXED,Fixed - General Surveillance
PRAKASAM,KANIGIRI,Near SBI MSR road,15.40490279,79.50689705,FIXED,Fixed - General Surveillance
PRAKASAM,KANIGIRI,Ongole Bus stand Center Kanigiri town near Bharat Petrol Bunk,15.40678941,79.50153159,PTZ,PTZ - General Surveillance
PRAKASAM,KANIGIRI,Ongole Bus stand Center Kanigiri town near Bharat Petrol Bunk,15.40678941,79.50153159,PTZ,PTZ - General Surveillance
PRAKASAM,KANIGIRI,Pamur Bus Stand Center Kanigiri town,15.40317698,79.50413131,ANALYTICS,Analytics - Crowd Gathering
PRAKASAM,KANIGIRI,Pamur Bus Stand Center Kanigiri town,15.40317698,79.50413131,PTZ,PTZ - General Surveillance
PRAKASAM,KANIGIRI,Pamur Bus Stand Center Kanigiri town,15.40377513,79.50437686,PTZ,PTZ - General Surveillance
PRAKASAM,KANIGIRI,Pamur Bus Stand Center Kanigiri town,15.40377513,79.50437686,PTZ,PTZ - General Surveillance
PRAKASAM,KANIGIRI,RTC Bustand back side Road,15.40164931,79.51031747,FIXED,Fixed - General Surveillance
PRAKASAM,KANIGIRI,RTC Bustand Main road,15.39933028,79.50961768,PTZ,PTZ - General Surveillance
PRAKASAM,KANIGIRI,RTC Bustand Main road,15.39898705,79.51011028,PTZ,PTZ - General Surveillance
PRAKASAM,KANIGIRI,Sai Baba temple,15.40821835,79.50644308,FIXED,Fixed - General Surveillance
PRAKASAM,KANIGIRI,Seetha ramula Bajana Mandiram,15.40633368,79.50916132,PTZ,PTZ - General Surveillance
PRAKASAM,KANIGIRI,Sura Papireddy Chowck near sahasra House,15.40454396,79.50795836,FIXED,Fixed - General Surveillance
PRAKASAM,KANIGIRI,Tigalagondi,15.40276564,79.50581598,FIXED,Fixed - General Surveillance
PRAKASAM,KANIGIRI,Venkateswara Hall,15.40601916,79.51164056,FIXED,Fixed - General Surveillance
PRAKASAM,KANIGIRI,Venkateswara Temple,15.41024576,79.514168,FIXED,Fixed - General Surveillance
PRAKASAM,KANIGIRI,Venkateswara Temple,15.41024576,79.514168,ANPR,ANPR - Free Flow
PRAKASAM,KANIGIRI,YSR Junction,15.41014721,79.49846219,PTZ,PTZ - General Surveillance
PRAKASAM,KANIGIRI,YSR Junction,15.41014721,79.49846219,ANPR,ANPR - Free Flow
PRAKASAM,KANIGIRI,YSR Junction,15.41118928,79.49810277,ANPR,ANPR - Free Flow
PRAKASAM,KANIGIRI,YSR Junction,15.41118451,79.49795508,ANPR,ANPR - Free Flow
PRAKASAM,ONGOLE,Housing board colony near Ganesh temple,15.49062548,80.03784677,FIXED,Fixed - General Surveillance
PRAKASAM,ONGOLE,Housing board colony near Ganesh temple,15.49062548,80.03784677,PTZ,PTZ - General Surveillance
PRAKASAM,ONGOLE,Krishna Memorial School BhagyanagarIVth line.,15.49168994,80.04293449,FIXED,Fixed - General Surveillance
PRAKASAM,ONGOLE,Krishna Memorial School BhagyanagarIVth line.,15.49168994,80.04293449,FIXED,Fixed - General Surveillance
PRAKASAM,ONGOLE,QIS Engineering collage,15.48047647,80.01867097,FIXED,Fixed - General Surveillance
PRAKASAM,ONGOLE,Reddy Hostel Mamidipalem,15.49479707,80.03345784,ANPR,ANPR - Free Flow
PRAKASAM,ONGOLE,Reddy Hostel Mamidipalem,15.49479707,80.03345784,ANPR,ANPR - Free Flow
PRAKASAM,ONGOLE,Reddy Hostel Mamidipalem,15.49479707,80.03345784,FIXED,Fixed - General Surveillance
PRAKASAM,ONGOLE,Vengamukkalapalem cross road,15.48391641,80.04813807,ANALYTICS,Analytics - Crowd Gathering
PRAKASAM,ONGOLE,Vengamukkalapalem cross road,15.48391641,80.04813807,PTZ,PTZ - General Surveillance
PRAKASAM,ONGOLE,Vengamukkalapalem cross road,15.49175159,80.03139008,FIXED,Fixed - General Surveillance
PRAKASAM,MARKAPUR,Andhra Pragathi Gramina Bank Junction,15.74437295,79.27302682,FIXED,Fixed - General Surveillance
PRAKASAM,MARKAPUR,Anna Rambabu house North Side Junction,15.75044163,79.27629952,PTZ,PTZ - General Surveillance
PRAKASAM,MARKAPUR,AXIS Bank Center,15.74156685,79.27302836,PTZ,PTZ - General Surveillance
PRAKASAM,MARKAPUR,Dornala Bus Stand Center,15.74156685,79.27302836,ANALYTICS,Analytics - No Parking
PRAKASAM,MARKAPUR,Dornala Bus Stand Center,15.74156685,79.27302836,PTZ,PTZ - General Surveillance
PRAKASAM,MARKAPUR,Girls Hostel,15.74156685,79.27302836,PTZ,PTZ - General Surveillance
PRAKASAM,MARKAPUR,Market center Entrance,15.74156685,79.27302836,FIXED,Fixed - General Surveillance
PRAKASAM,MARKAPUR,Near Gundlakamma Bridge Junction,15.73095242,79.27184103,ANPR,ANPR - Free Flow
PRAKASAM,MARKAPUR,Near Gundlakamma Bridge Junction,15.73095242,79.27184103,ANPR,ANPR - Free Flow
PRAKASAM,MARKAPUR,Near Gundlakamma Bridge Junction,15.75843994,79.27926819,FIXED,Fixed - General Surveillance
PRAKASAM,MARKAPUR,Near Gundlakamma Bridge Junction,15.75843994,79.27926819,FIXED,Fixed - General Surveillance
PRAKASAM,MARKAPUR,Near Jagadeeswari theater,15.74156685,79.27302836,FIXED,Fixed - General Surveillance
PRAKASAM,MARKAPUR,Near Janke Venkata Reddy (MLA) house Junction,15.74156685,79.27302836,PTZ,PTZ - General Surveillance
PRAKASAM,MARKAPUR,Near Juvvichettu,15.74156685,79.27302836,PTZ,PTZ - General Surveillance
PRAKASAM,MARKAPUR,Near K. Ramireddy house (Plus Junction),15.74156685,79.27302836,PTZ,PTZ - General Surveillance
PRAKASAM,MARKAPUR,Near KNR (Ex MLA) house,15.74156685,79.27302836,PTZ,PTZ - General Surveillance
PRAKASAM,MARKAPUR,Near Prasanthi School,15.74156685,79.27302836,FIXED,Fixed - General Surveillance
PRAKASAM,MARKAPUR,Near RTC Depot Bodapadu Road,15.74156685,79.27302836,FIXED,Fixed - General Surveillance
PRAKASAM,MARKAPUR,Near SVKP College,15.74156685,79.27302836,FIXED,Fixed - General Surveillance
PRAKASAM,MARKAPUR,Reddy Womens College,15.74156685,79.27302836,FIXED,Fixed - General Surveillance
PRAKASAM,MARKAPUR,S.N.Swamy temple Junction,15.74156685,79.27302836,PTZ,PTZ - General Surveillance
PRAKASAM,MARKAPUR,Sadhana Degree College Junction,15.74156685,79.27302836,PTZ,PTZ - General Surveillance
PRAKASAM,MARKAPUR,Sai Baba Sathsangam,15.74156685,79.27302836,FIXED,Fixed - General Surveillance
PRAKASAM,MARKAPUR,Sai Baba Temple Junction,15.74156685,79.27302836,PTZ,PTZ - General Surveillance
PRAKASAM,MARKAPUR,Sai Balaji Theater Junction,15.74156685,79.27302836,FIXED,Fixed - General Surveillance
PRAKASAM,MARKAPUR,SBH Bank (Saptagiri Lodge),15.7434838,79.27491606,PTZ,PTZ - General Surveillance
PRAKASAM,MARKAPUR,Sharab Bazaar Entrance,15.7434838,79.27491606,FIXED,Fixed - General Surveillance
PRAKASAM,MARKAPUR,Sivalayam Temple Junction,15.7434838,79.27491606,PTZ,PTZ - General Surveillance
PRAKASAM,MARKAPUR,T-Junction,15.7434838,79.27491606,ANALYTICS,Analytics - Crowd Gathering
PRAKASAM,MARKAPUR,T-Junction,15.74447264,79.27550231,FIXED,Fixed - General Surveillance
PRAKASAM,MARKAPUR,Vijaya Talkies Junction,15.74447264,79.27550231,FIXED,Fixed - General Surveillance
PRAKASAM,MARKAPUR,Y - Junction(College Road),15.74447264,79.27550231,FIXED,Fixed - General Surveillance
PRAKASAM,MARKAPUR,Alluripoleramma Temple,15.73095242,79.27184103,ANPR,ANPR - Free Flow
PRAKASAM,MARKAPUR,Alluripoleramma Temple View,15.74447264,79.27550231,FIXED,Fixed - General Surveillance
PRAKASAM,MARKAPUR,APSARA center,15.73855078,79.27049114,ANPR,ANPR - Free Flow
PRAKASAM,MARKAPUR,APSARA center,15.73855078,79.27049114,PTZ,PTZ - General Surveillance
PRAKASAM,MARKAPUR,Ayyappa Swamy Temple,15.74447264,79.27550231,FIXED,Fixed - General Surveillance
PRAKASAM,MARKAPUR,Brahmam Gari Temple,15.74447264,79.27550231,FIXED,Fixed - General Surveillance
PRAKASAM,MARKAPUR,Brndavanam Appartments,15.73214645,79.2668575,FIXED,Fixed - General Surveillance
PRAKASAM,MARKAPUR,Car Stand Venkateswara Swamy Temple,15.73618792,79.27228511,FIXED,Fixed - General Surveillance
PRAKASAM,MARKAPUR,Chenna Kesava Swamy Temple Front,15.73891964,79.27221905,PTZ,PTZ - General Surveillance
PRAKASAM,MARKAPUR,Clock Tower Center,15.73891964,79.27221905,ANALYTICS,Analytics - Crowd Gathering
PRAKASAM,MARKAPUR,Clock Tower Center,15.73891964,79.27221905,PTZ,PTZ - General Surveillance
PRAKASAM,MARKAPUR,George Pharmacy College,15.72635028,79.26402532,PTZ,PTZ - General Surveillance
PRAKASAM,MARKAPUR,Gundlakamm bridge,15.72635028,79.26402532,ANPR,ANPR - Free Flow
PRAKASAM,MARKAPUR,Gundlakamm bridge,15.72635028,79.26402532,ANPR,ANPR - Free Flow
PRAKASAM,MARKAPUR,HDFC Bank,15.72884953,79.26537621,PTZ,PTZ - General Surveillance
PRAKASAM,MARKAPUR,Kondepalli road/ Anjaneya Swamy Temple,15.72884953,79.26537621,FIXED,Fixed - General Surveillance
PRAKASAM,MARKAPUR,Mosque at PS colony,15.73095242,79.27184103,FIXED,Fixed - General Surveillance
PRAKASAM,MARKAPUR,MSR Park Center,15.72909578,79.26540549,FIXED,Fixed - General Surveillance
PRAKASAM,MARKAPUR,Near Radio Station Junction,15.72909578,79.26540549,FIXED,Fixed - General Surveillance
PRAKASAM,MARKAPUR,Near Si ramana House,15.72909578,79.26540549,PTZ,PTZ - General Surveillance
PRAKASAM,MARKAPUR,Opposite Girls High School,15.72909578,79.26540549,PTZ,PTZ - General Surveillance
PRAKASAM,MARKAPUR,P.S.Colony Arch,15.72909578,79.26540549,PTZ,PTZ - General Surveillance
PRAKASAM,MARKAPUR,RTC Bus stand,15.72909578,79.26540549,FRS,FRS
PRAKASAM,MARKAPUR,RTC Bus stand,15.72909578,79.26540549,ANALYTICS,Analytics - Crowd Gathering
PRAKASAM,MARKAPUR,RTC Bus stand,15.73409551,79.26847397,PTZ,PTZ - General Surveillance
PRAKASAM,MARKAPUR,SBI Main Branch,15.73409551,79.26847397,PTZ,PTZ - General Surveillance
PRAKASAM,MARKAPUR,T - Junction(CUMBUM ROAD),15.73776827,79.27002007,ANALYTICS,Analytics - Crowd Gathering
PRAKASAM,MARKAPUR,T - Junction(CUMBUM ROAD),15.73776827,79.27002007,PTZ,PTZ - General Surveillance
PRAKASAM,MARKAPUR,T-Junction(Court center),15.73776827,79.27002007,ANPR,ANPR - Free Flow
PRAKASAM,MARKAPUR,T-Junction(Court center),15.73776827,79.27002007,PTZ,PTZ - General Surveillance
PRAKASAM,MARKAPUR,T-Junction(Court center),15.73776827,79.27002007,ANALYTICS,Analytics - Crowd Gathering
PRAKASAM,MARKAPUR,Venkata Ramana Studio,15.73776827,79.27002007,FIXED,Fixed - General Surveillance
PRAKASAM,MARKAPUR,Y - Junction down,15.73776827,79.27002007,FIXED,Fixed - General Surveillance
